Log file for fibonacci program

value : 5 => (RAM[0]=$01,RAM[1]=$01,RAM[2]=$02,RAM[3]=$03,RAM[4]=$05,RAM[5]=$08,RAM[6]=$0d)
file  : factorial.asm

_______________________________________________________________________________________________
     |	  result table - RAM[$0000 - $0009]       | IR	  PC-lo	    |                    |     |
Clock| [$00,$01,$02,$03,$04,$05,$06,$07,$08,$09]  |   PC-hi     CAR |   Acc X   Y   SP   |  P  |          
_____|____________________________________________|_ _______________|____________________|_____|

BRK
0		01	01	00	00	00	00	00	00	00	00		95	80	15	54		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		95	80	15	54		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		95	80	15	55		02	00	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	55		02	00	04	ff		20
INX
0		01	01	02	00	00	00	00	00	00	00		95	80	15	10		02	00	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	10		02	00	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	15	11		02	00	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	11		02	00	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		e8	80	16	12		02	00	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		e8	80	16	12		02	00	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		e8	80	16	14		02	00	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		e8	80	16	14		02	00	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		e8	80	16	7a		02	00	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		e8	80	16	7a		02	00	04	ff		20
DEY
0		01	01	02	00	00	00	00	00	00	00		e8	80	16	10		02	01	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		e8	80	16	10		02	01	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		e8	80	16	11		02	01	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		e8	80	16	11		02	01	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		88	80	17	12		02	01	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		88	80	17	12		02	01	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		88	80	17	14		02	01	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		88	80	17	14		02	01	04	ff		20
0		01	01	02	00	00	00	00	00	00	00		88	80	17	87		02	01	04	ff		20
1		01	01	02	00	00	00	00	00	00	00		88	80	17	87		02	01	04	ff		20
TYA
0		01	01	02	00	00	00	00	00	00	00		88	80	17	10		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		88	80	17	10		02	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		88	80	17	11		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		88	80	17	11		02	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		98	80	18	12		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		98	80	18	12		02	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		98	80	18	14		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		98	80	18	14		02	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		98	80	18	88		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		98	80	18	88		02	01	03	ff		20
BPL $800e
0		01	01	02	00	00	00	00	00	00	00		98	80	18	10		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		98	80	18	10		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		98	80	18	11		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		98	80	18	11		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		10	80	19	12		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	19	12		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		10	80	19	21		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	19	21		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		10	80	1a	22		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	1a	22		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		10	80	1a	23		1a	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	1a	23		1a	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		10	80	0e	24		1a	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	0e	24		1a	01	03	ff		20
LDA $00,X
0		01	01	02	00	00	00	00	00	00	00		10	80	0e	10		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	0e	10		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		10	80	0e	11		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		10	80	0e	11		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	0f	12		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	0f	12		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	0f	19		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	0f	19		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	10	1a		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	10	1a		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	10	1b		00	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	10	1b		00	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	10	1c		00	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	10	1c		00	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	10	56		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	10	56		03	01	03	ff		20
CLC
0		01	01	02	00	00	00	00	00	00	00		b5	80	10	10		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	10	10		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		b5	80	10	11		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		b5	80	10	11		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		18	80	11	12		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		18	80	11	12		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		18	80	11	14		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		18	80	11	14		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		18	80	11	96		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		18	80	11	96		01	01	03	ff		20
ADC $01,X
0		01	01	02	00	00	00	00	00	00	00		18	80	11	10		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		18	80	11	10		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		18	80	11	11		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		18	80	11	11		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	12	12		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	12	12		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	12	19		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	12	19		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	13	1a		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	13	1a		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	13	1b		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	13	1b		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	13	1c		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	13	1c		01	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	13	53		01	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	13	53		01	01	03	ff		20
STA $02,X
0		01	01	02	00	00	00	00	00	00	00		75	80	13	10		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	13	10		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		75	80	13	11		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		75	80	13	11		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	14	12		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	14	12		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	14	19		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	14	19		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	15	1a		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	1a		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	15	1b		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	1b		02	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	15	1c		02	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	1c		02	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	15	54		03	01	03	ff		20
1		01	01	02	00	00	00	00	00	00	00		95	80	15	54		03	01	03	ff		20
0		01	01	02	00	00	00	00	00	00	00		95	80	15	55		03	01	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		95	80	15	55		03	01	03	ff		20
INX
0		01	01	02	03	00	00	00	00	00	00		95	80	15	10		03	01	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		95	80	15	10		03	01	03	ff		20
0		01	01	02	03	00	00	00	00	00	00		95	80	15	11		03	01	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		95	80	15	11		03	01	03	ff		20
0		01	01	02	03	00	00	00	00	00	00		e8	80	16	12		03	01	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		e8	80	16	12		03	01	03	ff		20
0		01	01	02	03	00	00	00	00	00	00		e8	80	16	14		03	01	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		e8	80	16	14		03	01	03	ff		20
0		01	01	02	03	00	00	00	00	00	00		e8	80	16	7a		03	01	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		e8	80	16	7a		03	01	03	ff		20
DEY
0		01	01	02	03	00	00	00	00	00	00		e8	80	16	10		03	02	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		e8	80	16	10		03	02	03	ff		20
0		01	01	02	03	00	00	00	00	00	00		e8	80	16	11		03	02	03	ff		20
1		01	01	02	03	00	00	00	00	00	00		e8	80	16	11		03	02	03	ff		20
